2563;Guilherme da Costa;Avenida Academia de São Paulo, 7646, Santa Cruz do Sul, RS;(51) 427-8808
2564;Ricardo Sossai;Avenida Adelina Abranches, 741, Santa Cruz do Sul, RS;(51) 303-0596
2565;Gael de Almeida;Avenida Adelino Jorge Montenegro, 9861, Santa Cruz do Sul, RS;(51) 520-2453
2566;Ian Fernandes;Avenida Adhemar Gonzaga, 3278, Santa Cruz do Sul, RS;(51) 504-2679
2567;Ana Luiza Alves;Avenida Adolfo Coelho, 7123, Santa Cruz do Sul, RS;(51) 445-5630
2568;Eduardo de Almeida;Avenida Adolfo Pinheiro, 2750, Santa Cruz do Sul, RS;(51) 547-1357
2569;Leonardo Costalonga;Avenida Adriano Bertozzi, 7362, Santa Cruz do Sul, RS;(51) 538-9551
2570;Maria Sophia Braga;Avenida Adutora do Rio Claro, 2148, Santa Cruz do Sul, RS;(51) 343-9774
2571;Arthur Gabriel Braga;Avenida Adélia Chohfi, 8034, Santa Cruz do Sul, RS;(51) 657-2989
2572;Antonio Botteon;Avenida Affonso D'Escragnolle Taunay, 6803, Santa Cruz do Sul, RS;(51) 632-7237
2573;Pedro Miguel Costalonga;Avenida Afonso Lopes de Baião, 823, Santa Cruz do Sul, RS;(51) 661-2021
2574;Rebeca de Souza;Avenida Afonso Mariano Fagundes, 5690, Santa Cruz do Sul, RS;(51) 481-7091
2575;Nathan Salvador;Avenida Afonso de Sampaio e Sousa, 2558, Santa Maria, RS;(51) 356-2329
2576;Allana Altoe;Avenida Afrânio Peixoto, 9093, Santa Maria, RS;(51) 422-4677
2577;Lara Ferreira;Avenida Agami, 5849, Santa Maria, RS;(51) 504-8740
2578;Luiz Henrique Zanette;Avenida Agenor Couto de Magalhães, 6648, Santa Maria, RS;(51) 667-1836
2579;Maria Valentina Alves;Avenida Agenor de Oliveira, 7446, Santa Maria, RS;(51) 296-7952
2580;Joao Guilherme Caliman;Avenida Agostinho Rubin, 1887, Santa Maria, RS;(51) 406-6694
2581;Emanuelly Della Coletta;Avenida Aguiar da Beira, 6709, Santa Maria, RS;(51) 370-5501
2582;Luiz Miguel Gomes;Avenida Airton Pretini, 1421, Santa Maria, RS;(51) 691-5067
2583;Ana Sossai detto Pegorer;Avenida Ajarani, 2060, Santa Maria, RS;(51) 470-1322
2584;Elisa Sossai;Avenida Albert Bartholome, 3554, Santa Maria, RS;(51) 239-6066
2585;Heitor Salvador;Avenida Albert Einstein, 7014, Santa Maria, RS;(51) 377-3563
2586;Breno Fernandes;Avenida Alberto Augusto Alves, 7764, Santa Maria, RS;(51) 304-7472
2587;Theo Ferreira;Avenida Alberto Byington, 621, Santa Maria, RS;(51) 430-5400
2588;Samuel Gomes;Avenida Alberto Camus, 1433, Santa Maria, RS;(51) 397-6109
2589;Ana Vitoria Sossai detto Pegorer;Avenida Alberto Fontana, 5204, Santa Maria, RS;(51) 367-4522
2590;Isis Costalonga;Avenida Alberto Ramos, 5801, Santa Maria, RS;(51) 464-0576
2591;Agatha Botteon;Avenida Alberto Vicente Cardoso, 9936, Santa Maria, RS;(51) 228-7849
2592;Joana da Costa;Avenida Alberto de Faria Cardoso, 202, Santa Maria, RS;(51) 686-0759
2593;Arthur Alves;Avenida Alcides Sangirardi, 6719, Santa Maria, RS;(51) 567-5861
2594;Manuela Salvador;Avenida Alcindo Ferreira, 1386, Santa Maria, RS;(51) 606-0016
2595;Enzo Alves;Avenida Alcântara Machado, 4352, Santa Maria, RS;(51) 461-7135
2596;Giulia Pereira;Avenida Alda, 9492, Santa Maria, RS;(51) 254-8501
2597;Isabel Zanette;Avenida Aldeia Manuel Antônio, 3042, Santa Maria, RS;(51) 285-4453
2598;Helena de Oliveira;Avenida Aldo João Rinaldi, 507, Santa Maria, RS;(51) 523-7569
2599;Ana Laura Sossai detto Pegorer;Avenida Aldo Ribeiro Luz, 9403, Santa Maria, RS;(51) 448-7803
2600;Lais Altoe;Avenida Alexandre Colares, 9638, Santa Maria, RS;(51) 573-2513
2601;Liz Gomes;1ª Travessa Edalberto dos Santos, 171, Venâncio Aires, RS;(51) 384-3234
2602;Joao Guilherme Fernandes;2ª Travessa Edalberto dos Santos, 8498, Venâncio Aires, RS;(51) 340-3984
2603;Catarina Tosi;3ª Travessa Edalberto dos Santos, 7804, Venâncio Aires, RS;(51) 317-4534
2604;Otavio Salvador;3ª Travessa Maria Mayer, 2043, Venâncio Aires, RS;(51) 322-7781
2605;Allana Sossai;Acampamento Acaricuara, 7802, Venâncio Aires, RS;(51) 570-9027
2606;Nicole Costalonga;Acesso Andorinha Cristal, 8531, Venâncio Aires, RS;(51) 259-5728
2607;Carlos Eduardo Zampirolli;Acesso Anum-Preto, 6225, Venâncio Aires, RS;(51) 378-5945
2608;Enzo Miguel Della Coletta;Acesso Araponga Martelo, 702, Venâncio Aires, RS;(51) 617-3665
2609;Alice Zampirolli;Acesso Arara Azul, 8447, Venâncio Aires, RS;(51) 286-9716
2610;Rodrigo Caliman;Acesso Bem-te-vi Amarelo, 9908, Venâncio Aires, RS;(51) 448-4893
2611;Miguel Calmon;Acesso Canário Belga, 8471, Venâncio Aires, RS;(51) 617-8524
2612;Antonio Agrizzi;Acesso Coan do Brejo, 6256, Venâncio Aires, RS;(51) 438-8181
2613;Bianca da Costa;Acesso Curió Cristal, 1444, Venâncio Aires, RS;(51) 368-7931
2614;Laura Altoe;Acesso Gaivota Cinza, 7653, Venâncio Aires, RS;(51) 466-9602
2615;Davi de Oliveira;Acesso Garça Branca, 2998, Venâncio Aires, RS;(51) 621-7205
2616;Vitoria Gomes;Acesso Gavião Real, 5462, Venâncio Aires, RS;(51) 369-9999
2617;Ana Beatriz Alves;Acesso Juriti Marrom, 1643, Venâncio Aires, RS;(51) 626-3820
2618;Ian Zanette;Acesso Pardal Cinza, 3510, Venâncio Aires, RS;(51) 380-7422
2619;Julia de Oliveira;Acesso Pavão Real, 4746, Venâncio Aires, RS;(51) 361-4755
2620;Benicio Sossai;Acesso Pintassilgo Rosa, 4326, Venâncio Aires, RS;(51) 558-6251
2621;Arthur Henrique Caliman;Acesso Pixoxó da Serra, 5180, Venâncio Aires, RS;(51) 424-4275
2622;Nicolas Alves;Acesso Sabiá Laranjeira, 5512, Venâncio Aires, RS;(51) 248-3519
2623;Luiz Otavio de Oliveira;Acesso Tucano Preto, 5961, Venâncio Aires, RS;(51) 340-9295
2624;Erick De Angeli;Acesso Uirapuru do Sertão, 8009, Venâncio Aires, RS;(51) 445-9350
2625;Elisa da Silva;Rua Afonso Bocchiglieri, 5243, Venâncio Aires, RS;(51) 335-5886
2626;Isadora Gomes;Rua Afonso Schmidt, 7958, Venâncio Aires, RS;(51) 601-6227
2627;Marina Falqueto;Rua Agenor Couto Magalhães, 7225, Venâncio Aires, RS;(51) 429-2962
2628;Joao Vitor Pereira;Rua Aristotenes Cláudio Sbrigh, 2180, Venâncio Aires, RS;(51) 680-5315
2629;Agatha de Almeida;Rua Barros, 7534, Venâncio Aires, RS;(51) 618-6939
2630;Ana Cecilia Alves;Rua Barão de Limeira, 8728, Venâncio Aires, RS;(51) 558-8773
2631;Julia da Silva;Rua Barão de Piracicaba, 5920, Venâncio Aires, RS;(51) 564-4166
2632;Davi Sossai detto Pegorer;Rua Calcutá, 7742, Venâncio Aires, RS;(51) 333-3002
2633;Thomas Silva;Rua Calicut, 5712, Venâncio Aires, RS;(51) 228-5245
2634;Isaac Agrizzi;Rua Campinas, 228, Venâncio Aires, RS;(51) 504-4812
2635;Henrique Della Coletta;Rua Canuri, 1745, Venâncio Aires, RS;(51) 439-7702
2636;Bento Zanette;Rua Carlos Marchais, 3316, Venâncio Aires, RS;(51) 417-1229
2637;Kaue Agrizzi;Rua Casa Branca, 5089, Venâncio Aires, RS;(51) 360-2596
2638;Oliver de Almeida;Rua Caviunas, 1766, Venâncio Aires, RS;(51) 343-0698
2639;Fernanda Falqueto;Rua Cleveland, 7496, Venâncio Aires, RS;(51) 304-6822
2640;Maria Isis Sossai detto Pegorer;Rua Coqueiros, 5342, Venâncio Aires, RS;(51) 520-5322
2641;Larissa Costalonga;Rua Cravos, 7705, Venâncio Aires, RS;(51) 397-6658
2642;Ruan Zandonadi;Rua Dino Bueno, 1022, Venâncio Aires, RS;(51) 584-5955
2643;Murilo Ferreira;Rua Doutor Sílvio de Campos, 1899, Venâncio Aires, RS;(51) 472-7442
2644;Bryan Caliman;Rua Eduardo Prado, 3668, Venâncio Aires, RS;(51) 300-6859
2645;Maria Cecilia Falqueto;Rua Fernão Cardim, 313, Venâncio Aires, RS;(51) 556-4055
2646;Francisco da Costa;Rua Franca, 6160, Venâncio Aires, RS;(51) 307-0364
2647;Levi Ferreira;Rua Gabriel Monteiro da Silva, 6896, Venâncio Aires, RS;(51) 342-1349
2648;Helena Costalonga;Rua Glete, 3829, Venâncio Aires, RS;(51) 460-7608
2649;Lavinia Sossai;Rua Guaicanãs dos, 3126, Venâncio Aires, RS;(51) 204-7584
2650;Bryan Silva;Rua Guairacá, 6965, Venâncio Aires, RS;(51) 437-2201
2651;Bernardo Silva;Rua Guilherme Renato Sabrigh, 2008, Venâncio Aires, RS;(51) 651-5455
2652;Emilly Fernandes;Rua Ibiracemas, 9055, Venâncio Aires, RS;(51) 499-7926
2653;Oliver Pereira;Rua Iraé, 7117, Venâncio Aires, RS;(51) 661-6384
2654;Luna Della Coletta;Rua Itu, 8170, Venâncio Aires, RS;(51) 269-2160
2655;Murilo Botteon;Rua Itupiranga, 9629, Venâncio Aires, RS;(51) 672-9259
2656;Joana da Silva;Rua Jacarandas, 3498, Venâncio Aires, RS;(51) 514-3051
2657;Julia Ferreira;Rua Jauaperi, 703, Venâncio Aires, RS;(51) 279-9253
2658;Ana Cecilia de Souza;Rua Jaú, 7502, Venâncio Aires, RS;(51) 483-4504
2659;Isabella Ferreira;Rua Jequitibas, 4690, Venâncio Aires, RS;(51) 532-5462
2660;Luan de Souza;Rua Joaquim Eugênio de Lima, 6985, Venâncio Aires, RS;(51) 532-5039
2661;Mirella Caliman;Rua Joaquim José de Mattos, 5621, Venâncio Aires, RS;(51) 319-6244
2662;Pietra de Souza;Rua José Lopes de Almeida, 5674, Venâncio Aires, RS;(51) 660-9701
2663;Maria Helena Zanette;Rua Lorena, 4887, Venâncio Aires, RS;(51) 473-2416
2664;Pedro Lucas Pesca;Rua Macieira da Maia, 6827, Venâncio Aires, RS;(51) 409-1860
2665;Luan Altoe;Rua Maruás, 1313, Venâncio Aires, RS;(51) 680-1421
2666;Alicia Alves;Rua Messina, 135, Venâncio Aires, RS;(51) 294-7588
2667;Theo Zanette;Rua Ministro Rocha Azevedo, 8575, Venâncio Aires, RS;(51) 200-0554
2668;Joao Vitor De Angeli;Rua Mognos, 7042, Venâncio Aires, RS;(51) 261-0073
2669;Isabelly Fernandes;Rua Nice, 8867, Venâncio Aires, RS;(51) 674-7395
2670;Luan de Almeida;Rua Nothmann, 6629, Venâncio Aires, RS;(51) 294-9643
2671;Arthur Ferreira;Rua Olga, 3964, Venâncio Aires, RS;(51) 611-6710
2672;Maria Vitoria de Souza;Rua Paineiras, 3299, Venâncio Aires, RS;(51) 447-9089
2673;Ana Luiza Zanette;Rua Primeiro-Sargento Basílio Nogueira da Costa, 5185, Venâncio Aires, RS;(51) 426-2286
2674;Vicente Zandonadi;Rua Primeiro-Sargento Osmar Cortez Claro, 5926, Venâncio Aires, RS;(51) 631-7886
2675;Enzo Gabriel Botteon;Rua Rainha Santa, 5528, Venâncio Aires, RS;(51) 285-7191
2676;Sophia da Silva;Rua Raja Gabaglia, 9401, Venâncio Aires, RS;(51) 235-4433
2677;Enzo Miguel Falqueto;Rua Ribeiro da Silva, 5467, Venâncio Aires, RS;(51) 497-3110
2678;Camila Alves;Rua Ribeirão Preto, 9403, Venâncio Aires, RS;(51) 394-9351
2679;Vicente Tosi;Rua Rio Claro, 7588, Venâncio Aires, RS;(51) 463-0141
2680;Andre de Almeida;Rua Rodrigo de Brum, 7777, Venâncio Aires, RS;(51) 431-2456
2681;Danilo Sossai;Rua Rubião Júnior, 2850, Venâncio Aires, RS;(51) 537-2452
2682;Julia Sossai;Rua Santo Amaro, 5054, Venâncio Aires, RS;(51) 242-5254
2683;Sophia Botteon;Rua Santos, 7810, Venâncio Aires, RS;(51) 505-7652
2684;Joao Vitor Zampirolli;Rua Sarutaiá, 548, Venâncio Aires, RS;(51) 601-3299
2685;Nathan Pesca;Rua Segundo-Sargento Ananias Holanda de Oliveira, 2391, Venâncio Aires, RS;(51) 669-3076
2686;Luiz Henrique da Costa;Rua Segundo-Sargento Andiras Nogueira de Abreu, 6192, Venâncio Aires, RS;(51) 334-1078
2687;Elisa Altoe;Rua Segundo-Sargento Fábio Pavani, 6489, Venâncio Aires, RS;(51) 597-8424
2688;Leonardo de Souza;Rua Segundo-Sargento Névio Baracho dos Santos, 1293, Venâncio Aires, RS;(51) 420-5075
2689;Maria Altoe;Rua Segundo-Sargento Rubens Leite, 466, Venâncio Aires, RS;(51) 233-8734
2690;Maria Helena Botteon;Rua Sorimãs, 2455, Venâncio Aires, RS;(51) 225-8114
2691;Carlos Eduardo Caliman;Rua Subtenente-Aviador Francisco Hierro, 4526, Venâncio Aires, RS;(51) 545-3776
2692;Enrico Sossai detto Pegorer;Rua Suzana, 762, Venâncio Aires, RS;(51) 485-3263
2693;Maya Alves;Rua Terceiro-Sargento Alcides de Oliveira, 9151, Venâncio Aires, RS;(51) 687-7533
2694;Nathan Zanette;Rua Thereza T. Sbrighi, 3300, Venâncio Aires, RS;(51) 582-7885
2695;Pedro Zandonadi;Rua Tietê, 227, Venâncio Aires, RS;(51) 664-0952
2696;Bruno Altoe;Rua Tirió, 6880, Venâncio Aires, RS;(51) 284-2757
2697;Isabella Caliman;Rua Uananá, 8422, Venâncio Aires, RS;(51) 452-6144
2698;Guilherme Sossai;Rua Uapixana, 6588, Venâncio Aires, RS;(51) 545-2531
2699;Amanda Caliman;Rua Vicente Pinzon, 6244, Venâncio Aires, RS;(51) 393-3846
2700;Davi Lucas Caliman;Rua das Amoreiras, 2298, Venâncio Aires, RS;(51) 240-1352
2701;Vitoria de Oliveira;Rua das Andorinhas, 3232, Venâncio Aires, RS;(51) 474-8758
2702;Ana Vitoria Alves;Rua das Begônias, 374, Venâncio Aires, RS;(51) 223-8863
2703;Gabrielly Pereira;Rua das Boninas, 454, Venâncio Aires, RS;(51) 234-2377
2704;Benicio Salvador;Rua das Cerejeiras, 7152, Venâncio Aires, RS;(51) 209-9626
2705;Emilly Tosi;Rua das Limeiras, 3914, Venâncio Aires, RS;(51) 564-8472
2706;Esther Zanette;Rua das Palmeiras, 3421, Venâncio Aires, RS;(51) 275-7533
2707;Pedro Salvador;Rua das Pitangueiras, 8962, Venâncio Aires, RS;(51) 393-9230
2708;Felipe Sossai;Rua das Quaresmeiras, 6876, Venâncio Aires, RS;(51) 499-4207
2709;Augusto Zanette;Rua das Roseiras, 6311, Venâncio Aires, RS;(51) 415-4934
2710;Rebeca da Costa;Rua do Bem-te-vi, 4654, Venâncio Aires, RS;(51) 390-5590
2711;Isadora da Costa;Rua do Café, 1688, Venâncio Aires, RS;(51) 418-6278
2712;Pedro Agrizzi;Rua do Castelinho, 6742, Venâncio Aires, RS;(51) 395-0704
2713;Luana De Angeli;Rua do Conde, 8459, Venâncio Aires, RS;(51) 230-7830
2714;Lucas Gabriel da Silva;Rua do Feudo, 8700, Venâncio Aires, RS;(51) 442-0516
2715;Maria Tosi;Rua do Imperador, 6087, Venâncio Aires, RS;(51) 277-3217
2716;Maria Valentina Braga;Rua dos Aicás, 5309, Venâncio Aires, RS;(51) 457-2682
2717;Maria Flor da Costa;Rua dos Anapurus, 3170, Venâncio Aires, RS;(51) 648-0572
2718;Lucca Botteon;Rua dos Apetupás, 6358, Venâncio Aires, RS;(51) 525-2789
2719;Lais Braga;Rua dos Arapanés, 2510, Venâncio Aires, RS;(51) 212-0243
2720;Sarah Ferreira;Rua dos Araés, 5620, Venâncio Aires, RS;(51) 544-3125
2721;Ana Beatriz Sossai;Rua dos Auetis, 4317, Venâncio Aires, RS;(51) 533-9073
2722;Arthur Henrique da Silva;Rua dos Beija Flores, 8417, Venâncio Aires, RS;(51) 667-6845
2723;Luana de Oliveira;Rua dos Beija-Flor, 5305, Venâncio Aires, RS;(51) 438-8361
2724;Vitoria de Souza;Rua dos Camaiurás, 5980, Venâncio Aires, RS;(51) 234-7042
2725;Clara Della Coletta;Rua dos Canários, 9064, Venâncio Aires, RS;(51) 453-8440
2726;Ana Cecilia Della Coletta;Rua dos Cardeais, 3023, Venâncio Aires, RS;(51) 290-9871
2727;Allana Agrizzi;Rua dos Ciprestes, 4428, Venâncio Aires, RS;(51) 272-8312
2728;Oliver Caliman;Rua dos Contadores, 7377, Venâncio Aires, RS;(51) 556-5961
2729;Lucas Altoe;Rua dos Eucalíptos, 934, Venâncio Aires, RS;(51) 691-4467
2730;Francisco Fernandes;Rua dos Guaiases, 9988, Venâncio Aires, RS;(51) 240-4485
2731;Giulia Pesca;Rua dos Guaicanãs, 5305, Venâncio Aires, RS;(51) 514-8087
2732;Antonio Tosi;Rua dos Guainumbis, 9594, Venâncio Aires, RS;(51) 303-7205
2733;Raul Caliman;Rua dos Guaiós, 403, Venâncio Aires, RS;(51) 623-1711
2734;Matheus De Angeli;Rua dos Guaramomis, 9640, Venâncio Aires, RS;(51) 526-0999
2735;Enzo Gabriel da Silva;Rua dos Guatás, 5957, Venâncio Aires, RS;(51) 638-0222
2736;Erick Ferreira;Rua dos Indígenas, 9478, Venâncio Aires, RS;(51) 630-1438
2737;Pedro Miguel Silva;Rua dos Ipês, 8370, Venâncio Aires, RS;(51) 521-8944
2738;Sophia Salvador;Rua dos Jambos, 5827, Venâncio Aires, RS;(51) 603-3792
2739;Vinicius Fernandes;Rua dos Jaúnas, 2728, Venâncio Aires, RS;(51) 451-7819
2740;Gustavo Agrizzi;Rua dos Jurupis, 2048, Venâncio Aires, RS;(51) 551-5905
2741;Ayla da Silva;Rua dos Maracatins, 3553, Venâncio Aires, RS;(51) 502-2106
2742;Henry Costalonga;Rua dos Marfins, 5994, Venâncio Aires, RS;(51) 266-9223
2743;Lavinia Ferreira;Rua dos Nhambiquaras, 9753, Venâncio Aires, RS;(51) 677-2194
2744;Ana Beatriz Sossai detto Pegorer;Rua dos Pamaris, 3873, Venâncio Aires, RS;(51) 655-5880
2745;Giovanna Falqueto;Rua dos Pardais, 5842, Venâncio Aires, RS;(51) 272-3022
2746;Isaac Tosi;Rua dos Pinheiros, 6053, Venâncio Aires, RS;(51) 695-8619
2747;Joao Miguel De Angeli;Rua dos Pintassilgos, 7462, Venâncio Aires, RS;(51) 559-3206
2748;Pedro Henrique Gomes;Rua dos Piratinins, 888, Santa Cruz do Sul, RS;(51) 361-1823
2749;Henry da Costa;Rua dos Quinimuras, 3841, Santa Cruz do Sul, RS;(51) 510-9131
2750;Eloah de Souza;Rua dos Sabiás, 1773, Santa Cruz do Sul, RS;(51) 456-0011
2751;Cecilia de Souza;Rua dos Salgueiros, 9329, Santa Cruz do Sul, RS;(51) 344-2110
2752;Maria Sophia Salvador;Rua dos Tacaúnas, 2090, Santa Cruz do Sul, RS;(51) 205-0857
2753;Leonardo Altoe;Rua dos Tucanos, 2770, Santa Cruz do Sul, RS;(51) 203-3677
2754;Gabriel de Souza;Rua dos Tupinas, 4293, Santa Cruz do Sul, RS;(51) 439-1751
2755;Pietro Braga;Rua dos Tupiniquins, 9074, Santa Cruz do Sul, RS;(51) 471-5274
2756;Joana Caliman;Rua dos Uapês, 1175, Santa Cruz do Sul, RS;(51) 328-1967
2757;Carolina Ferreira;Rua dos Ubiatans, 8735, Santa Cruz do Sul, RS;(51) 526-6817
2758;Gael Altoe;Rua Álvaro de Morais, 9684, Santa Cruz do Sul, RS;(51) 296-9130
2759;Vicente Altoe;Antiga Estrada São Paulo Paraná, 3344, Santa Cruz do Sul, RS;(51) 472-6410
2760;Livia Zandonadi;Avenida 24 de Agosto, 5464, Santa Cruz do Sul, RS;(51) 236-5769
2761;Isabelly Tosi;Avenida Abaneiro, 8717, Santa Cruz do Sul, RS;(51) 505-4861
2762;Julia Gomes;Avenida Abílio Pereira de Almeida, 8880, Santa Cruz do Sul, RS;(51) 519-7553
2763;Ana Cecilia Altoe;Avenida Academia de São Paulo, 165, Santa Cruz do Sul, RS;(51) 592-1662
2764;Esther de Souza;Avenida Adelina Abranches, 9726, Santa Cruz do Sul, RS;(51) 285-9152
2765;Antonella da Costa;Avenida Adelino Jorge Montenegro, 4981, Santa Cruz do Sul, RS;(51) 350-9250
2766;Pietro Agrizzi;Avenida Adhemar Gonzaga, 3818, Santa Cruz do Sul, RS;(51) 229-4375
2767;Bianca Fernandes;Avenida Adolfo Coelho, 2666, Santa Cruz do Sul, RS;(51) 558-6774
2768;Fernanda de Souza;Avenida Adolfo Pinheiro, 1785, Santa Cruz do Sul, RS;(51) 631-7698
2769;Vitoria Pereira;Avenida Adriano Bertozzi, 6128, Santa Cruz do Sul, RS;(51) 640-6011
2770;Lavinia Zampirolli;Avenida Adutora do Rio Claro, 4140, Santa Cruz do Sul, RS;(51) 483-0135
2771;Davi Luiz Ferreira;Avenida Adélia Chohfi, 4743, Santa Cruz do Sul, RS;(51) 333-4025
2772;Bruno Caliman;Avenida Affonso D'Escragnolle Taunay, 9431, Santa Cruz do Sul, RS;(51) 477-6024
2773;Arthur Henrique Botteon;Avenida Afonso Lopes de Baião, 2320, Santa Cruz do Sul, RS;(51) 637-8914
2774;Joaquim Sossai detto Pegorer;Avenida Afonso Mariano Fagundes, 4032, Santa Cruz do Sul, RS;(51) 556-9182
2775;Maria Eduarda Braga;Avenida Afonso de Sampaio e Sousa, 4296, Santa Maria, RS;(51) 270-8087
2776;Raul Falqueto;Avenida Afrânio Peixoto, 2399, Santa Maria, RS;(51) 340-1244
2777;Melissa da Costa;Avenida Agami, 7627, Santa Maria, RS;(51) 682-0635
2778;Nathan de Oliveira;Avenida Agenor Couto de Magalhães, 1249, Santa Maria, RS;(51) 233-4636
2779;Luiz Otavio Della Coletta;Avenida Agenor de Oliveira, 8057, Santa Maria, RS;(51) 492-0131
2780;Gabrielly Costalonga;Avenida Agostinho Rubin, 4951, Santa Maria, RS;(51) 577-5999
2781;Yasmin Costalonga;Avenida Aguiar da Beira, 5243, Santa Maria, RS;(51) 412-0366
2782;Rafael Pesca;Avenida Airton Pretini, 793, Santa Maria, RS;(51) 249-1507
2783;Otavio Botteon;Avenida Ajarani, 4738, Santa Maria, RS;(51) 506-2616
2784;Davi Lucas Braga;Avenida Albert Bartholome, 5021, Santa Maria, RS;(51) 202-1067
2785;Alicia Della Coletta;Avenida Albert Einstein, 3414, Santa Maria, RS;(51) 411-2193
2786;Carlos Eduardo da Costa;Avenida Alberto Augusto Alves, 2338, Santa Maria, RS;(51) 483-4821
2787;Beatriz Costalonga;Avenida Alberto Byington, 2235, Santa Maria, RS;(51) 514-9876
2788;Lorenzo Salvador;Avenida Alberto Camus, 8899, Santa Maria, RS;(51) 396-7637
2789;Milena Silva;Avenida Alberto Fontana, 6375, Santa Maria, RS;(51) 483-2095
2790;Joao Gabriel Sossai;Avenida Alberto Ramos, 4776, Santa Maria, RS;(51) 321-0209
2791;Thiago Fernandes;Avenida Alberto Vicente Cardoso, 2748, Santa Maria, RS;(51) 683-4540
2792;Thiago Alves;Avenida Alberto de Faria Cardoso, 7548, Santa Maria, RS;(51) 390-9271
2793;Ana Clara de Souza;Avenida Alcides Sangirardi, 8971, Santa Maria, RS;(51) 646-3811
2794;Ricardo De Angeli;Avenida Alcindo Ferreira, 3555, Santa Maria, RS;(51) 552-3136
2795;Olivia Ferreira;Avenida Alcântara Machado, 3772, Santa Maria, RS;(51) 505-2466
2796;Larissa de Almeida;Avenida Alda, 1300, Santa Maria, RS;(51) 573-9914
2797;Gabriela De Angeli;Avenida Aldeia Manuel Antônio, 6358, Santa Maria, RS;(51) 682-7559
2798;Luiz Gustavo Della Coletta;Avenida Aldo João Rinaldi, 6667, Santa Maria, RS;(51) 679-1255
2799;Pietra Fernandes;Avenida Aldo Ribeiro Luz, 4466, Santa Maria, RS;(51) 687-5723
2800;Lucas Gabriel da Costa;Avenida Alexandre Colares, 7098, Santa Maria, RS;(51) 660-3424
2801;Gael Pesca;1ª Travessa Edalberto dos Santos, 3587, Venâncio Aires, RS;(51) 413-7412
2802;Ana Laura Della Coletta;2ª Travessa Edalberto dos Santos, 2193, Venâncio Aires, RS;(51) 445-9804
2803;Giovanna Braga;3ª Travessa Edalberto dos Santos, 1328, Venâncio Aires, RS;(51) 369-2480
2804;Lavinia Silva;3ª Travessa Maria Mayer, 7115, Venâncio Aires, RS;(51) 338-4115
2805;Maria Alice Altoe;Acampamento Acaricuara, 1237, Venâncio Aires, RS;(51) 469-3993
2806;Lucas Botteon;Acesso Andorinha Cristal, 4224, Venâncio Aires, RS;(51) 321-9312
2807;Leticia Sossai;Acesso Anum-Preto, 9229, Venâncio Aires, RS;(51) 258-2244
2808;Joaquim Costalonga;Acesso Araponga Martelo, 8824, Venâncio Aires, RS;(51) 619-0682
2809;Ryan Sossai detto Pegorer;Acesso Arara Azul, 9050, Venâncio Aires, RS;(51) 434-7075
2810;Caua Zampirolli;Acesso Bem-te-vi Amarelo, 6803, Venâncio Aires, RS;(51) 424-9281
2811;Luiz Felipe Fernandes;Acesso Canário Belga, 9307, Venâncio Aires, RS;(51) 461-3386
2812;Allana de Souza;Acesso Coan do Brejo, 1182, Venâncio Aires, RS;(51) 244-3524
2813;Arthur Henrique Costalonga;Acesso Curió Cristal, 8346, Venâncio Aires, RS;(51) 520-4384
2814;Joao Vitor Calmon;Acesso Gaivota Cinza, 8193, Venâncio Aires, RS;(51) 541-8691
2815;Davi Lucca Botteon;Acesso Garça Branca, 7437, Venâncio Aires, RS;(51) 302-1020
2816;Miguel Salvador;Acesso Gavião Real, 8211, Venâncio Aires, RS;(51) 301-8501
2817;Luiz Henrique Tosi;Acesso Juriti Marrom, 1473, Venâncio Aires, RS;(51) 695-7169
2818;Eduarda Calmon;Acesso Pardal Cinza, 8282, Venâncio Aires, RS;(51) 306-2853
